"EdgeBetweenness","interaction","name","Nro Llamadas","selected","shared interaction","shared name"
"1432380.8142662917","interacts with","1404 (interacts with) 1180","11","false","interacts with","1404 (interacts with) 1180"
"1666914.2862698557","interacts with","1404 (interacts with) 1300","11","false","interacts with","1404 (interacts with) 1300"
"232972.0","interacts with","1404 (interacts with) 2166","11","false","interacts with","1404 (interacts with) 2166"
"384295.23528478574","interacts with","1404 (interacts with) 1337","11","false","interacts with","1404 (interacts with) 1337"
"459170.8341823239","interacts with","1404 (interacts with) 1352","11","false","interacts with","1404 (interacts with) 1352"
"92434.84007936527","interacts with","1404 (interacts with) 1072","11","false","interacts with","1404 (interacts with) 1072"
"1045963.8847512045","interacts with","1438 (interacts with) 1355","9","false","interacts with","1438 (interacts with) 1355"
"240816.3313977697","interacts with","1438 (interacts with) 1001","9","false","interacts with","1438 (interacts with) 1001"
"231736.30833333073","interacts with","1438 (interacts with) 3090","9","false","interacts with","1438 (interacts with) 3090"
"109173.21706349074","interacts with","1438 (interacts with) 1144","9","false","interacts with","1438 (interacts with) 1144"
"3612646.4940313715","interacts with","1438 (interacts with) 1495","9","false","interacts with","1438 (interacts with) 1495"
"232972.0","interacts with","1438 (interacts with) 2050","9","false","interacts with","1438 (interacts with) 2050"
"1461065.626871304","interacts with","1438 (interacts with) 1352","9","false","interacts with","1438 (interacts with) 1352"
"303195.69661172136","interacts with","1438 (interacts with) 1026","9","false","interacts with","1438 (interacts with) 1026"
"893246.3788465278","interacts with","1438 (interacts with) 1105","9","false","interacts with","1438 (interacts with) 1105"
"380197.2365752135","interacts with","1417 (interacts with) 1279","8","false","interacts with","1417 (interacts with) 1279"
"191019.91329057782","interacts with","1417 (interacts with) 3437","8","false","interacts with","1417 (interacts with) 3437"
"745519.6297491459","interacts with","1417 (interacts with) 1313","8","false","interacts with","1417 (interacts with) 1313"
"91816.6065628825","interacts with","1417 (interacts with) 1167","8","false","interacts with","1417 (interacts with) 1167"
"6455560.702059534","interacts with","1417 (interacts with) 1397","8","false","interacts with","1417 (interacts with) 1397"
"311839.3133378301","interacts with","1417 (interacts with) 1246","8","false","interacts with","1417 (interacts with) 1246"
"528941.0516801549","interacts with","1417 (interacts with) 1312","8","false","interacts with","1417 (interacts with) 1312"
"1913079.8147340233","interacts with","1417 (interacts with) 1411","8","false","interacts with","1417 (interacts with) 1411"
"758184.5964888576","interacts with","1045 (interacts with) 1438","3","false","interacts with","1045 (interacts with) 1438"
"51156.55082972626","interacts with","1045 (interacts with) 1131","3","false","interacts with","1045 (interacts with) 1131"
"2885108.385159334","interacts with","1045 (interacts with) 1417","3","false","interacts with","1045 (interacts with) 1417"
"233324.0","interacts with","1044 (interacts with) 2234","2","false","interacts with","1044 (interacts with) 2234"
"233324.0","interacts with","1044 (interacts with) 2513","2","false","interacts with","1044 (interacts with) 2513"
"119772.18034187942","interacts with","1043 (interacts with) 2837","1","false","interacts with","1043 (interacts with) 2837"
"1335710.8859514706","interacts with","1287 (interacts with) 1437","5","false","interacts with","1287 (interacts with) 1437"
"43629.83690476225","interacts with","1287 (interacts with) 1040","5","false","interacts with","1287 (interacts with) 1040"
"1.5972762144600451E7","interacts with","1287 (interacts with) 1254","5","false","interacts with","1287 (interacts with) 1254"
"1.6223579090053238E7","interacts with","1287 (interacts with) 1191","5","false","interacts with","1287 (interacts with) 1191"
"358384.62783386576","interacts with","1287 (interacts with) 1245","5","false","interacts with","1287 (interacts with) 1245"
"503902.10233182844","interacts with","1416 (interacts with) 1185","12","false","interacts with","1416 (interacts with) 1185"
"639781.7941191873","interacts with","1416 (interacts with) 1140","12","false","interacts with","1416 (interacts with) 1140"
"535036.0057197057","interacts with","1416 (interacts with) 1206","12","false","interacts with","1416 (interacts with) 1206"
"1356376.2409723727","interacts with","1416 (interacts with) 1465","12","false","interacts with","1416 (interacts with) 1465"
"128473.66392635099","interacts with","1416 (interacts with) 1136","12","false","interacts with","1416 (interacts with) 1136"
"1521506.8086324232","interacts with","1416 (interacts with) 1390","12","false","interacts with","1416 (interacts with) 1390"
"1062501.2294084749","interacts with","1416 (interacts with) 1241","12","false","interacts with","1416 (interacts with) 1241"
"603267.0574536973","interacts with","1416 (interacts with) 1449","12","false","interacts with","1416 (interacts with) 1449"
"87476.91837606854","interacts with","1416 (interacts with) 1132","12","false","interacts with","1416 (interacts with) 1132"
"980861.5629016409","interacts with","1416 (interacts with) 1493","12","false","interacts with","1416 (interacts with) 1493"
"365813.0491629202","interacts with","1416 (interacts with) 1128","12","false","interacts with","1416 (interacts with) 1128"
"534108.6992064196","interacts with","1416 (interacts with) 1187","12","false","interacts with","1416 (interacts with) 1187"
"5414341.975010037","interacts with","1042 (interacts with) 1287","2","false","interacts with","1042 (interacts with) 1287"
"1483922.5677606082","interacts with","1042 (interacts with) 1416","2","false","interacts with","1042 (interacts with) 1416"
"232972.0","interacts with","1246 (interacts with) 2429","7","false","interacts with","1246 (interacts with) 2429"
"3105131.015175688","interacts with","1246 (interacts with) 1267","7","false","interacts with","1246 (interacts with) 1267"
"175135.1878787867","interacts with","1246 (interacts with) 1062","7","false","interacts with","1246 (interacts with) 1062"
"2157533.275118","interacts with","1246 (interacts with) 1482","7","false","interacts with","1246 (interacts with) 1482"
"106961.50306041983","interacts with","1246 (interacts with) 1160","7","false","interacts with","1246 (interacts with) 1160"
"152939.4267857157","interacts with","1246 (interacts with) 1070","7","false","interacts with","1246 (interacts with) 1070"
"507810.26909786783","interacts with","1246 (interacts with) 1116","7","false","interacts with","1246 (interacts with) 1116"
"473747.3162773117","interacts with","1394 (interacts with) 1411","4","false","interacts with","1394 (interacts with) 1411"
"882528.6957953707","interacts with","1394 (interacts with) 1473","4","false","interacts with","1394 (interacts with) 1473"
"1036787.4060351171","interacts with","1394 (interacts with) 1431","4","false","interacts with","1394 (interacts with) 1431"
"269467.32931781147","interacts with","1394 (interacts with) 1186","4","false","interacts with","1394 (interacts with) 1186"
"555263.5632948723","interacts with","1041 (interacts with) 1246","3","false","interacts with","1041 (interacts with) 1246"
"1887261.60517895","interacts with","1041 (interacts with) 1394","3","false","interacts with","1041 (interacts with) 1394"
"232972.0","interacts with","1041 (interacts with) 2169","3","false","interacts with","1041 (interacts with) 2169"
"886299.41211885","interacts with","1082 (interacts with) 1148","3","false","interacts with","1082 (interacts with) 1148"
"144826.66105006126","interacts with","1082 (interacts with) 1033","3","false","interacts with","1082 (interacts with) 1033"
"3969553.3227128414","interacts with","1082 (interacts with) 1456","3","false","interacts with","1082 (interacts with) 1456"
"229708.80000000107","interacts with","1069 (interacts with) 3165","1","false","interacts with","1069 (interacts with) 3165"
"1003511.3101112354","interacts with","1300 (interacts with) 1281","7","false","interacts with","1300 (interacts with) 1281"
"232972.0","interacts with","1300 (interacts with) 2823","7","false","interacts with","1300 (interacts with) 2823"
"6230387.220757537","interacts with","1300 (interacts with) 1358","7","false","interacts with","1300 (interacts with) 1358"
"232972.0","interacts with","1300 (interacts with) 3019","7","false","interacts with","1300 (interacts with) 3019"
"278821.02607203036","interacts with","1300 (interacts with) 1367","7","false","interacts with","1300 (interacts with) 1367"
"589572.0111922347","interacts with","1300 (interacts with) 1090","7","false","interacts with","1300 (interacts with) 1090"
"25012.37863925304","interacts with","1300 (interacts with) 1160","7","false","interacts with","1300 (interacts with) 1160"
"95577.0170634927","interacts with","1447 (interacts with) 1125","10","false","interacts with","1447 (interacts with) 1125"
"495353.0601659277","interacts with","1447 (interacts with) 1189","10","false","interacts with","1447 (interacts with) 1189"
"169231.66130258705","interacts with","1447 (interacts with) 1024","10","false","interacts with","1447 (interacts with) 1024"
"1162958.9867000533","interacts with","1447 (interacts with) 1343","10","false","interacts with","1447 (interacts with) 1343"
"232972.0","interacts with","1447 (interacts with) 2031","10","false","interacts with","1447 (interacts with) 2031"
"147786.30912698281","interacts with","1447 (interacts with) 2430","10","false","interacts with","1447 (interacts with) 2430"
"644914.5877827215","interacts with","1447 (interacts with) 1274","10","false","interacts with","1447 (interacts with) 1274"
"27165.379401154598","interacts with","1447 (interacts with) 1114","10","false","interacts with","1447 (interacts with) 1114"
"610735.2081502054","interacts with","1447 (interacts with) 1049","10","false","interacts with","1447 (interacts with) 1049"
"1072656.56210446","interacts with","1447 (interacts with) 1209","10","false","interacts with","1447 (interacts with) 1209"
